Sun,9:00:00,10:20:00,301,se
Sun,9:00:00,10:20:00,508,se
Mon,9:00:00,10:20:00,301,se
Mon,9:00:00,10:20:00,508,se
Tue,9:00:00,10:20:00,301,se
Tue,9:00:00,10:20:00,508,se
Wed,9:00:00,10:20:00,506,se
Wed,9:00:00,10:20:00,508,se
Thu,9:00:00,10:20:00,106,se
Thu,9:00:00,10:20:00,508,se
Sun,10:30:00,11:50:00,301,se
Sun,10:30:00,11:50:00,508,se
Mon,10:30:00,11:50:00,301,se
Mon,10:30:00,11:50:00,508,se
Wed,10:30:00,11:50:00,506,se
Wed,10:30:00,11:50:00,508,se
Tue,10:30:00,11:50:00,301,se
Tue,10:30:00,11:50:00,508,se
Thu,10:30:00,11:50:00,508,se
Thu,10:30:00,11:50:00,106,se
Sun,12:00:00,1:20:00,508,se
Sun,12:00:00,1:20:00,301,se
Mon,12:00:00,1:20:00,203,se
Mon,12:00:00,1:20:00,508,se
Tue,12:00:00,1:20:00,301,se
Tue,12:00:00,1:20:00,508,se
Wed,12:00:00,1:20:00,508,se
Wed,12:00:00,1:20:00,203,se
Thu,12:00:00,1:20:00,508,se
Thu,12:00:00,1:20:00,301,se
Sun,1:30:00,2:50:00,301,se
Sun,1:30:00,2:50:00,508,se
Mon,1:30:00,2:50:00,508,se
Tue,1:30:00,2:50:00,408,se
Tue,1:30:00,2:50:00,508,se
Wed,1:30:00,2:50:00,507,se
Wed,1:30:00,2:50:00,508,se
Thu,1:30:00,2:50:00,508,se
Thu,1:30:00,2:50:00,301,se
Sun,3:00:00,4:20:00,301,se
Sun,3:00:00,4:20:00,508,se
Mon,3:00:00,4:20:00,408,se
Mon,3:00:00,4:20:00,508,se
Tue,3:00:00,4:20:00,408,se
Tue,3:00:00,4:20:00,508,se
Wed,3:00:00,4:20:00,508,se
Thu,3:00:00,4:20:00,508,se
Thu,3:00:00,4:20:00,301,se
